now,cpu.total,value,cpu.system,cpu.idle,cpu.user,mem.percent
2023-08-23 19:51:03 +0100,3.5,1.2,96.5,2.2,4.6
2023-08-23 19:52:03 +0100,3.4,0.9,96.6,2.4,4.6
2023-08-23 19:53:03 +0100,3.7,1.2,96.3,2.4,4.7
2023-08-23 19:54:03 +0100,3.6,1.0,96.4,2.5,4.7
2023-08-23 19:55:04 +0100,3.4,1.2,96.6,2.1,4.6
2023-08-23 19:56:03 +0100,3.8,1.8,96.2,1.9,4.6
2023-08-23 19:57:04 +0100,1.9,1.0,98.1,0.9,4.3
2023-08-23 19:58:03 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 19:59:04 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 20:00:04 +0100,1.2,0.6,98.8,0.5,4.3
2023-08-23 20:01:04 +0100,1.0,0.5,99.0,0.5,4.3
2023-08-23 20:02:04 +0100,1.9,0.9,98.1,0.9,4.3
2023-08-23 20:03:04 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 20:04:04 +0100,2.1,0.9,97.9,1.1,4.3
2023-08-23 20:05:04 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 20:06:04 +0100,2.0,1.0,98.0,0.9,4.3
2023-08-23 20:07:04 +0100,1.8,1.0,98.2,0.8,4.3
2023-08-23 20:08:04 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 20:09:04 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 20:10:04 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 20:11:04 +0100,1.9,1.1,98.1,0.8,4.3
2023-08-23 20:12:04 +0100,0.8,0.4,99.2,0.3,4.3
2023-08-23 20:13:04 +0100,2.0,1.0,98.0,1.0,4.3
2023-08-23 20:14:04 +0100,2.1,1.0,97.9,1.1,4.3
2023-08-23 20:15:04 +0100,1.6,0.9,98.4,0.7,4.3
2023-08-23 20:16:04 +0100,1.8,0.9,98.2,0.7,4.3
2023-08-23 20:17:04 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 20:18:04 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 20:19:04 +0100,2.2,1.2,97.8,0.9,4.3
2023-08-23 20:20:04 +0100,2.1,1.0,97.9,1.0,4.3
2023-08-23 20:21:04 +0100,2.0,1.1,98.0,0.9,4.3
2023-08-23 20:22:04 +0100,2.1,1.0,97.9,1.0,4.3
2023-08-23 20:23:04 +0100,1.7,0.9,98.3,0.8,4.3
2023-08-23 20:24:04 +0100,0.7,0.3,99.3,0.5,4.3
2023-08-23 20:25:04 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 20:26:04 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 20:27:04 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 20:28:04 +0100,2.1,1.1,97.9,0.9,4.3
2023-08-23 20:29:04 +0100,1.8,1.0,98.2,0.8,4.3
2023-08-23 20:30:04 +0100,5.0,2.1,95.0,2.9,4.3
2023-08-23 20:31:04 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 20:32:04 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 20:33:04 +0100,1.6,0.9,98.4,0.7,4.3
2023-08-23 20:34:04 +0100,2.4,1.1,97.6,1.1,4.3
2023-08-23 20:35:04 +0100,1.3,0.7,98.7,0.5,4.3
2023-08-23 20:36:04 +0100,0.8,0.4,99.2,0.4,4.3
2023-08-23 20:37:04 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 20:38:04 +0100,1.6,0.9,98.4,0.6,4.3
2023-08-23 20:39:04 +0100,2.2,1.1,97.8,0.9,4.3
2023-08-23 20:40:04 +0100,1.6,0.9,98.4,0.7,4.3
2023-08-23 20:41:04 +0100,9.3,4.1,90.7,5.1,4.3
2023-08-23 20:42:04 +0100,8.7,3.3,91.3,5.3,4.4
2023-08-23 20:43:04 +0100,2.9,1.2,97.1,1.6,4.4
2023-08-23 20:44:04 +0100,2.1,1.0,97.9,1.0,4.3
2023-08-23 20:45:04 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 20:46:04 +0100,2.0,1.0,98.0,0.9,4.3
2023-08-23 20:47:04 +0100,1.0,0.6,99.0,0.4,4.3
2023-08-23 20:48:04 +0100,1.2,0.6,98.8,0.5,4.3
2023-08-23 20:49:04 +0100,1.7,1.0,98.3,0.6,4.3
2023-08-23 20:50:04 +0100,2.8,1.4,97.2,1.3,4.3
2023-08-23 20:51:04 +0100,2.2,1.1,97.8,1.1,4.3
2023-08-23 20:52:04 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 20:53:04 +0100,1.9,1.1,98.1,0.8,4.3
2023-08-23 20:54:04 +0100,2.3,1.0,97.7,1.2,4.3
2023-08-23 20:55:04 +0100,1.9,1.0,98.1,0.7,4.3
2023-08-23 20:56:04 +0100,1.9,0.9,98.1,0.9,4.3
2023-08-23 20:57:04 +0100,1.9,1.0,98.1,0.7,4.3
2023-08-23 20:58:04 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 20:59:04 +0100,0.3,0.2,99.7,0.1,4.3
2023-08-23 21:00:04 +0100,1.5,0.8,98.5,0.6,4.3
2023-08-23 21:01:04 +0100,2.1,1.0,97.9,0.9,4.3
2023-08-23 21:02:04 +0100,1.7,0.8,98.3,0.8,4.3
2023-08-23 21:03:04 +0100,1.9,0.9,98.1,0.8,4.3
2023-08-23 21:04:04 +0100,2.1,0.9,97.9,1.0,4.3
2023-08-23 21:05:04 +0100,2.0,1.0,98.0,0.9,4.3
2023-08-23 21:06:04 +0100,1.6,0.8,98.4,0.8,4.3
2023-08-23 21:07:04 +0100,2.0,1.0,98.0,0.9,4.3
2023-08-23 21:08:04 +0100,1.6,0.8,98.4,0.8,4.3
2023-08-23 21:09:04 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 21:10:04 +0100,1.5,0.8,98.5,0.6,4.3
2023-08-23 21:11:04 +0100,0.6,0.3,99.4,0.3,4.3
2023-08-23 21:12:04 +0100,1.8,0.9,98.2,0.9,4.3
2023-08-23 21:13:04 +0100,2.2,1.1,97.8,1.1,4.3
2023-08-23 21:14:04 +0100,3.0,1.4,97.0,1.6,4.3
2023-08-23 21:15:04 +0100,1.7,1.0,98.3,0.7,4.3
2023-08-23 21:16:04 +0100,1.9,0.9,98.1,0.9,4.3
2023-08-23 21:17:04 +0100,1.9,1.1,98.1,0.7,4.3
2023-08-23 21:18:04 +0100,1.8,1.0,98.2,0.8,4.3
2023-08-23 21:19:04 +0100,1.7,1.0,98.3,0.7,4.3
2023-08-23 21:20:04 +0100,2.1,1.0,97.9,1.0,4.3
2023-08-23 21:21:04 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 21:22:04 +0100,1.2,0.5,98.8,0.7,4.3
2023-08-23 21:23:04 +0100,1.2,0.6,98.8,0.5,4.3
2023-08-23 21:24:04 +0100,2.7,1.4,97.3,1.3,4.3
2023-08-23 21:25:05 +0100,2.0,1.0,98.0,0.9,4.3
2023-08-23 21:26:04 +0100,1.6,0.8,98.4,0.7,4.3
2023-08-23 21:27:05 +0100,2.0,1.0,98.0,0.9,4.3
2023-08-23 21:28:05 +0100,1.9,1.1,98.1,0.7,4.3
2023-08-23 21:29:05 +0100,1.9,1.1,98.1,0.8,4.3
2023-08-23 21:30:05 +0100,1.7,1.0,98.3,0.7,4.3
2023-08-23 21:31:05 +0100,1.8,1.0,98.2,0.8,4.2
2023-08-23 21:32:05 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 21:33:05 +0100,1.8,0.9,98.2,0.8,4.3
