now,cpu.total,cpu.system,cpu.idle,cpu.user,mem.percent
2024-01-30 11:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 11:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 11:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-30 12:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-30 12:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-30 12:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-30 12:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-30 13:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 13:25:18 -0000,2.2,2.0,97.6,0.4,18.0
2024-01-30 13:40:18 -0000,2.2,2.0,97.6,0.4,18.1
2024-01-30 13:55:18 -0000,2.5,2.0,97.6,0.4,18.1
2024-01-30 14:10:18 -0000,2.5,2.0,97.6,0.4,18.0
2024-01-30 14:25:18 -0000,2.2,2.0,97.8,0.3,18.0
2024-01-30 14:40:18 -0000,2.2,2.0,97.8,0.3,18.1
2024-01-30 14:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-30 15:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 15:25:18 -0000,2.4,2.1,97.5,0.4,18.0
2024-01-30 15:40:18 -0000,2.4,2.1,97.5,0.4,18.1
2024-01-30 15:55:18 -0000,2.9,10.3,89.2,0.5,18.1
2024-01-30 16:10:18 -0000,2.9,10.3,89.2,0.5,18.0
2024-01-30 16:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 16:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-30 16:55:18 -0000,2.4,2.0,97.6,0.4,18.1
2024-01-30 17:10:18 -0000,2.4,2.0,97.6,0.4,18.0
2024-01-30 17:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 17:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-30 17:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-30 18:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 18:25:18 -0000,2.2,2.1,97.6,0.3,18.0
2024-01-30 18:40:18 -0000,2.2,2.1,97.6,0.3,18.2
2024-01-30 18:55:18 -0000,2.3,2.7,96.9,0.4,18.2
2024-01-30 19:10:18 -0000,2.3,2.7,96.9,0.4,17.9
2024-01-30 19:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-01-30 19:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 19:55:18 -0000,2.2,2.0,97.6,0.3,18.0
2024-01-30 20:10:18 -0000,2.2,2.0,97.6,0.3,17.9
2024-01-30 20:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-01-30 20:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-30 20:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 21:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-01-30 21:25:18 -0000,2.4,2.0,97.7,0.3,17.9
2024-01-30 21:40:18 -0000,2.4,2.0,97.7,0.3,18.0
2024-01-30 21:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 22:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-01-30 22:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-01-30 22:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 22:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-30 23:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-01-30 23:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-01-30 23:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-30 23:55:18 -0000,3.4,2.1,97.1,0.8,18.0
2024-01-31 00:10:18 -0000,3.4,2.1,97.1,0.8,18.6
2024-01-31 00:25:18 -0000,2.3,2.0,97.5,0.4,18.6
2024-01-31 00:40:18 -0000,2.3,2.0,97.5,0.4,18.1
2024-01-31 00:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 01:10:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 01:25:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 01:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 01:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 02:10:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 02:25:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 02:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 02:55:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 03:10:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 03:25:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 03:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 03:55:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 04:10:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 04:25:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 04:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 04:55:18 -0000,2.2,2.0,97.6,0.3,18.1
2024-01-31 05:10:18 -0000,2.2,2.0,97.6,0.3,18.1
2024-01-31 05:25:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 05:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 05:55:18 -0000,2.2,2.0,97.3,0.7,18.1
2024-01-31 06:10:18 -0000,2.2,2.0,97.3,0.7,18.0
2024-01-31 06:25:18 -0000,2.4,2.1,97.6,0.3,18.0
2024-01-31 06:40:18 -0000,2.4,2.1,97.6,0.3,18.1
2024-01-31 06:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 07:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-31 07:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-31 07:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 07:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 08:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-31 08:25:18 -0000,2.2,2.0,97.6,0.4,18.0
2024-01-31 08:40:18 -0000,2.2,2.0,97.6,0.4,18.1
2024-01-31 08:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 09:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-31 09:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-31 09:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 09:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 10:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-31 10:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-31 10:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 10:55:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 11:10:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 11:25:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 11:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 11:55:18 -0000,2.3,2.0,97.6,0.3,18.1
2024-01-31 12:10:18 -0000,2.3,2.0,97.6,0.3,18.0
2024-01-31 12:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-31 12:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 12:55:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 13:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-31 13:25:18 -0000,2.4,2.0,97.5,0.4,18.0
2024-01-31 13:40:18 -0000,2.4,2.0,97.5,0.4,18.1
2024-01-31 13:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 14:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-31 14:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-31 14:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 14:55:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 15:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-31 15:25:18 -0000,2.4,2.0,97.7,0.3,18.0
2024-01-31 15:40:18 -0000,2.4,2.0,97.7,0.3,18.1
2024-01-31 15:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 16:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-01-31 16:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-01-31 16:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-01-31 16:55:18 -0000,2.3,2.0,97.6,0.3,18.1
2024-01-31 17:10:18 -0000,99.7,0.2,9.0,0.0,18.0
2024-01-31 17:25:18 -0000,99.7,0.2,9.0,0.0,18.0
2024-01-31 17:40:18 -0000,100.0,0.1,0.6,0.0,18.1
2024-01-31 17:55:18 -0000,100.0,0.1,0.6,0.0,18.1
2024-01-31 18:10:18 -0000,99.3,3.2,95.4,0.3,18.0
2024-01-31 18:25:18 -0000,99.3,3.2,95.4,0.3,18.0
2024-01-31 18:40:18 -0000,99.3,2.7,96.8,0.5,18.3
2024-01-31 18:55:18 -0000,99.3,2.7,96.8,0.5,18.3
2024-01-31 19:10:18 -0000,2.3,0.0,0.0,0.0,18.1
2024-01-31 19:25:18 -0000,2.3,0.0,0.0,0.0,18.1
2024-01-31 19:40:18 -0000,2.2,2.0,97.8,0.3,18.1
2024-01-31 19:55:18 -0000,2.2,2.0,97.8,0.3,18.1
2024-01-31 20:10:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 20:25:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 20:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 20:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 21:10:18 -0000,2.5,0.0,0.0,0.0,18.1
2024-01-31 21:25:18 -0000,2.5,0.0,0.0,0.0,18.1
2024-01-31 21:40:18 -0000,2.4,2.0,97.2,0.3,18.3
2024-01-31 21:55:18 -0000,2.4,2.0,97.2,0.3,18.3
2024-01-31 22:10:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 22:25:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-01-31 22:40:18 -0000,2.2,2.0,97.7,0.3,18.2
2024-01-31 22:55:18 -0000,2.2,2.0,97.7,0.3,18.2
2024-01-31 23:10:18 -0000,2.4,0.0,0.0,0.0,18.1
2024-01-31 23:25:18 -0000,2.4,0.0,0.0,0.0,18.1
2024-01-31 23:40:18 -0000,2.2,2.0,97.8,0.3,18.2
2024-01-31 23:55:18 -0000,2.2,2.0,97.8,0.3,18.2
2024-02-01 00:10:18 -0000,99.3,0.0,0.7,0.0,18.0
2024-02-01 00:25:18 -0000,99.3,0.0,0.7,0.0,18.0
2024-02-01 00:40:18 -0000,2.3,2.0,97.6,0.3,18.1
2024-02-01 00:55:18 -0000,2.3,2.0,97.6,0.3,18.1
2024-02-01 01:10:18 -0000,2.3,2.1,97.6,0.3,18.0
2024-02-01 01:25:18 -0000,2.3,2.1,97.6,0.3,18.0
2024-02-01 01:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-02-01 01:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-02-01 02:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 02:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 02:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-02-01 02:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-02-01 03:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-01 03:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-01 03:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-02-01 03:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-02-01 04:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 04:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 04:40:18 -0000,99.3,0.0,0.7,0.0,18.1
2024-02-01 04:55:18 -0000,99.3,0.0,0.7,0.0,18.1
2024-02-01 05:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 05:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 05:40:18 -0000,2.8,2.1,97.1,0.7,18.1
2024-02-01 05:55:18 -0000,2.8,2.1,97.1,0.7,18.1
2024-02-01 06:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 06:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 06:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-02-01 06:55:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-02-01 07:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 07:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 07:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 07:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 08:10:18 -0000,2.3,2.0,97.6,0.4,17.9
2024-02-01 08:25:18 -0000,2.3,2.0,97.6,0.4,17.9
2024-02-01 08:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-01 08:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-01 09:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 09:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 09:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 09:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 10:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-01 10:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-01 10:40:18 -0000,2.3,2.0,97.6,0.3,17.9
2024-02-01 10:55:18 -0000,2.3,2.0,97.6,0.3,17.9
2024-02-01 11:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 11:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 11:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-01 11:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-01 12:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 12:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 12:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 12:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 13:10:18 -0000,2.3,2.0,97.6,0.4,17.9
2024-02-01 13:25:18 -0000,2.3,2.0,97.6,0.4,17.9
2024-02-01 13:40:18 -0000,2.4,2.0,97.5,0.4,18.0
2024-02-01 13:55:18 -0000,2.4,2.0,97.5,0.4,18.0
2024-02-01 14:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 14:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 14:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 14:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 15:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 15:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 15:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 15:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 16:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-01 16:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-01 16:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 16:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-01 17:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 17:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 17:40:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 17:55:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 18:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-01 18:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-01 18:40:18 -0000,3.2,2.7,96.8,0.5,18.1
2024-02-01 18:55:18 -0000,3.2,2.7,96.8,0.5,18.1
2024-02-01 19:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-01 19:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-01 19:40:18 -0000,9.2,8.6,90.9,0.4,18.0
2024-02-01 19:55:18 -0000,9.2,8.6,90.9,0.4,18.0
2024-02-01 20:10:18 -0000,3.1,3.6,96.1,0.3,17.9
2024-02-01 20:25:18 -0000,3.1,3.6,96.1,0.3,17.9
2024-02-01 20:40:18 -0000,99.3,0.0,0.7,0.0,17.9
2024-02-01 20:55:18 -0000,99.3,0.0,0.7,0.0,17.9
2024-02-01 21:10:18 -0000,100.0,2.0,97.7,0.3,17.9
2024-02-01 21:25:18 -0000,100.0,2.0,97.7,0.3,17.9
2024-02-01 21:40:18 -0000,3.3,2.0,97.7,0.3,18.0
2024-02-01 21:55:18 -0000,3.3,2.0,97.7,0.3,18.0
2024-02-01 22:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 22:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-01 22:40:18 -0000,2.3,0.0,0.7,0.0,17.9
2024-02-01 22:55:18 -0000,2.3,0.0,0.7,0.0,17.9
2024-02-01 23:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-01 23:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-01 23:40:18 -0000,2.4,2.0,97.6,0.4,18.1
2024-02-01 23:55:18 -0000,2.4,2.0,97.6,0.4,18.1
2024-02-02 00:10:18 -0000,99.3,0.0,0.7,0.0,18.0
2024-02-02 00:25:18 -0000,99.3,0.0,0.7,0.0,18.0
2024-02-02 00:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-02 00:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-02 01:10:18 -0000,2.3,0.0,0.0,0.0,18.1
2024-02-02 01:25:18 -0000,2.3,0.0,0.0,0.0,18.1
2024-02-02 01:40:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-02-02 01:55:18 -0000,2.3,2.0,97.7,0.3,18.1
2024-02-02 02:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-02 02:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-02 02:40:18 -0000,2.3,0.0,0.7,0.0,18.0
2024-02-02 02:55:18 -0000,2.3,0.0,0.7,0.0,18.0
2024-02-02 03:10:18 -0000,2.2,2.0,96.7,0.3,18.0
2024-02-02 03:25:18 -0000,2.2,2.0,96.7,0.3,18.0
2024-02-02 03:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 03:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 04:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 04:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 04:40:18 -0000,70.5,2.0,97.6,0.3,18.0
2024-02-02 04:55:18 -0000,70.5,2.0,97.6,0.3,18.0
2024-02-02 05:10:18 -0000,2.3,2.1,97.6,0.3,18.0
2024-02-02 05:25:18 -0000,2.3,2.1,97.6,0.3,18.0
2024-02-02 05:40:18 -0000,2.9,2.1,97.1,0.8,18.0
2024-02-02 05:55:18 -0000,2.9,2.1,97.1,0.8,18.0
2024-02-02 06:10:18 -0000,2.3,0.0,0.7,0.0,17.9
2024-02-02 06:25:18 -0000,2.3,0.0,0.7,0.0,17.9
2024-02-02 06:40:18 -0000,2.3,0.6,30.0,0.1,18.0
2024-02-02 06:55:18 -0000,2.3,0.6,30.0,0.1,18.0
2024-02-02 07:10:18 -0000,2.4,2.1,97.5,0.4,17.9
2024-02-02 07:25:18 -0000,2.4,2.1,97.5,0.4,17.9
2024-02-02 07:40:18 -0000,99.3,2.0,97.7,0.3,18.0
2024-02-02 07:55:18 -0000,99.3,2.0,97.7,0.3,18.0
2024-02-02 08:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-02 08:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-02 08:40:18 -0000,99.3,0.0,0.7,0.0,18.0
2024-02-02 08:55:18 -0000,99.3,0.0,0.7,0.0,18.0
2024-02-02 09:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 09:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 09:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 09:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 10:10:18 -0000,2.2,0.0,0.7,0.0,17.9
2024-02-02 10:25:18 -0000,2.2,0.0,0.7,0.0,17.9
2024-02-02 10:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 10:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 11:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 11:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 11:40:18 -0000,2.3,2.0,97.6,0.3,18.0
2024-02-02 11:55:18 -0000,2.3,2.0,97.6,0.3,18.0
2024-02-02 12:10:18 -0000,100.0,0.0,0.7,0.0,17.9
2024-02-02 12:25:18 -0000,100.0,0.0,0.7,0.0,17.9
2024-02-02 12:40:18 -0000,2.3,0.0,0.0,0.0,18.0
2024-02-02 12:55:18 -0000,98.1,0.0,0.7,0.0,18.0
2024-02-02 13:10:18 -0000,98.1,0.0,0.7,0.0,17.9
2024-02-02 13:25:18 -0000,100.0,2.0,97.6,0.4,17.9
2024-02-02 13:40:18 -0000,100.0,2.0,97.6,0.4,18.0
2024-02-02 13:55:18 -0000,2.4,2.0,97.6,0.4,18.0
2024-02-02 14:10:18 -0000,2.4,2.0,97.6,0.4,17.9
2024-02-02 14:25:18 -0000,2.4,2.0,97.6,0.3,17.9
2024-02-02 14:40:18 -0000,2.4,2.0,97.6,0.3,18.1
2024-02-02 14:55:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-02-02 15:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 15:25:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-02 15:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 15:55:18 -0000,2.4,2.0,97.6,0.3,18.0
2024-02-02 16:10:18 -0000,2.4,2.0,97.6,0.3,17.9
2024-02-02 16:25:18 -0000,2.2,0.0,0.0,0.0,17.9
2024-02-02 16:40:18 -0000,2.2,0.0,0.0,0.0,18.0
2024-02-02 16:55:18 -0000,2.3,2.0,97.8,0.3,18.0
2024-02-02 17:10:18 -0000,2.3,2.0,97.8,0.3,17.9
2024-02-02 17:25:18 -0000,2.3,2.0,97.6,0.3,17.9
2024-02-02 17:40:18 -0000,2.3,2.0,97.6,0.3,18.0
2024-02-02 17:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-02 18:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 18:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 18:40:18 -0000,2.2,2.0,97.7,0.3,18.1
2024-02-02 18:55:18 -0000,2.5,2.8,96.5,0.7,18.1
2024-02-02 19:10:18 -0000,2.5,2.8,96.5,0.7,17.9
2024-02-02 19:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 19:40:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 19:55:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 20:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-02 20:25:18 -0000,2.2,2.0,97.8,0.3,17.9
2024-02-02 20:40:18 -0000,2.2,2.0,97.8,0.3,17.9
2024-02-02 20:55:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-02 21:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-02 21:25:18 -0000,2.4,2.0,97.7,0.3,17.9
2024-02-02 21:40:18 -0000,2.4,2.0,97.7,0.3,18.1
2024-02-02 21:55:18 -0000,2.3,2.0,97.6,0.3,18.1
2024-02-02 22:10:18 -0000,2.3,2.0,97.6,0.3,18.0
2024-02-02 22:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 22:40:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 22:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 23:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-02 23:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-02 23:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-02 23:55:18 -0000,2.2,2.0,97.8,0.3,18.0
2024-02-03 00:10:18 -0000,2.2,2.0,97.8,0.3,18.0
2024-02-03 00:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 00:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 00:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-03 01:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-03 01:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 01:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 01:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-03 02:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-03 02:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 02:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 02:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 03:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-03 03:25:19 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 03:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 03:55:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-03 04:10:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-03 04:25:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 04:40:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 04:55:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-03 05:10:18 -0000,2.2,1.9,97.8,0.3,18.0
2024-02-03 05:25:18 -0000,2.2,1.9,97.8,0.3,18.0
2024-02-03 05:40:18 -0000,2.7,2.0,97.3,0.6,18.0
2024-02-03 05:55:18 -0000,2.7,2.0,97.3,0.6,18.0
2024-02-03 06:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 06:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-03 06:40:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-03 06:55:18 -0000,2.3,2.0,97.7,0.3,17.9
2024-02-03 07:10:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-03 07:25:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-03 07:40:18 -0000,2.2,2.0,97.7,0.3,17.9
2024-02-03 07:55:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 08:10:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-03 08:25:18 -0000,2.3,2.0,97.7,0.3,18.0
2024-02-03 08:40:18 -0000,2.4,2.1,97.5,0.4,18.0
2024-02-03 08:55:18 -0000,2.4,2.1,97.5,0.4,18.0
2024-02-03 09:10:18 -0000,2.2,2.0,97.7,0.3,18.0
2024-02-03 09:25:18 -0000,2.2,2.0,97.7,0.3,18.0
