No.,Date/Time,Cost (£),Energy (kWh),Power (kW),Power Factor,Current 1 (amps)
833,21/03/2024 20:00,0.26,2.57,5.1,-0.97,22.9
834,21/03/2024 20:30,0.26,2.56,5.1,-0.98,23.2
835,21/03/2024 21:00,0.26,2.57,5.1,-0.98,23.1
836,21/03/2024 21:30,0.26,2.56,5.1,-0.97,22.8
837,21/03/2024 22:00,0.26,2.56,5.1,-0.97,22.7
838,21/03/2024 22:30,0.26,2.56,5.1,-0.97,22.8
839,21/03/2024 23:00,0.26,2.56,5.1,-0.97,22.8
840,21/03/2024 23:30,0.27,2.72,5.4,-0.98,24.2
841,22/03/2024 00:00,0.3,2.97,5.9,-0.98,26.2
842,22/03/2024 00:30,0.3,2.97,5.9,-0.98,26.1
843,22/03/2024 01:00,0.3,2.97,5.9,-0.98,26.2
844,22/03/2024 01:30,0.3,2.97,5.9,-0.98,26.2
845,22/03/2024 02:00,0.29,2.86,5.7,-0.98,25.3
846,22/03/2024 02:30,0.28,2.76,5.5,-0.98,24.4
847,22/03/2024 03:00,0.26,2.57,5.1,-0.97,22.7
848,22/03/2024 03:30,0.26,2.56,5.1,-0.97,22.5
849,22/03/2024 04:00,0.26,2.56,5.1,-0.97,22.6
850,22/03/2024 04:30,0.26,2.56,5.1,-0.97,22.6
851,22/03/2024 05:00,0.26,2.56,5.1,-0.97,22.7
852,22/03/2024 05:30,0.26,2.56,5.1,-0.98,22.8
853,22/03/2024 06:00,0.26,2.56,5.1,-0.98,23
854,22/03/2024 06:30,0.26,2.56,5.1,-0.97,22.8
855,22/03/2024 07:00,0.26,2.56,5.1,-0.98,22.9
856,22/03/2024 07:30,0.26,2.56,5.1,-0.97,22.9
857,22/03/2024 08:00,0.26,2.57,5.1,-0.97,23
858,22/03/2024 08:30,0.26,2.57,5.1,-0.98,23.2
859,22/03/2024 09:00,0.26,2.57,5.1,-0.98,23.1
860,22/03/2024 09:30,0.26,2.57,5.1,-0.98,23.3
861,22/03/2024 10:00,0.26,2.57,5.1,-0.97,23
862,22/03/2024 10:30,0.26,2.56,5.1,-0.97,23
863,22/03/2024 11:00,0.26,2.56,5.1,-0.97,23
864,22/03/2024 11:30,0.26,2.56,5.1,-0.98,23.1
865,22/03/2024 12:00,0.26,2.56,5.1,-0.98,23.1
866,22/03/2024 12:30,0.26,2.57,5.1,-0.98,23.1
867,22/03/2024 13:00,0.26,2.57,5.1,-0.98,23.1
868,22/03/2024 13:30,0.26,2.57,5.1,-0.98,23.1
869,22/03/2024 14:00,0.26,2.58,5.2,-0.97,23.1
870,22/03/2024 14:30,0.26,2.57,5.1,-0.97,23.1
871,22/03/2024 15:00,0.26,2.58,5.2,-0.97,23
872,22/03/2024 15:30,0.26,2.58,5.2,-0.97,23.1
873,22/03/2024 16:00,0.26,2.58,5.2,-0.98,23.1
874,22/03/2024 16:30,0.26,2.58,5.2,-0.97,23
875,22/03/2024 17:00,0.26,2.58,5.2,-0.98,23.1
876,22/03/2024 17:30,0.3,2.96,5.9,-0.98,26.3
877,22/03/2024 18:00,0.3,3.02,6,-0.98,26.7
878,22/03/2024 18:30,0.3,3.02,6,-0.98,26.6
879,22/03/2024 19:00,0.3,3.04,6.1,-0.98,26.7
880,22/03/2024 19:30,0.3,3.03,6.1,-0.98,27
881,22/03/2024 20:00,0.3,3.03,6.1,-0.98,26.9
882,22/03/2024 20:30,0.3,3,6,-0.98,26.7
883,22/03/2024 21:00,0.3,2.99,6,-0.98,26.5
884,22/03/2024 21:30,0.3,2.99,6,-0.98,26.5
885,22/03/2024 22:00,0.3,2.99,6,-0.98,26.5
886,22/03/2024 22:30,0.3,2.99,6,-0.98,26.3
887,22/03/2024 23:00,0.3,3,6,-0.98,26.5
888,22/03/2024 23:30,0.3,3,6,-0.98,26.5
889,23/03/2024 00:00,0.3,2.99,6,-0.98,26.4
890,23/03/2024 00:30,0.3,2.99,6,-0.98,26.4
891,23/03/2024 01:00,0.3,2.99,6,-0.98,26.3
892,23/03/2024 01:30,0.3,2.99,6,-0.98,26.3
893,23/03/2024 02:00,0.3,3,6,-0.98,26.4
894,23/03/2024 02:30,0.3,3.02,6,-0.98,26.6
895,23/03/2024 03:00,0.3,3.01,6,-0.98,26.5
896,23/03/2024 03:30,0.3,3.03,6.1,-0.98,26.7
897,23/03/2024 04:00,0.3,3.03,6.1,-0.98,26.6
898,23/03/2024 04:30,0.3,3.03,6.1,-0.98,26.8
899,23/03/2024 05:00,0.3,3.02,6,-0.98,26.7
900,23/03/2024 05:30,0.3,3.03,6.1,-0.98,26.7
901,23/03/2024 06:00,0.3,3.03,6.1,-0.98,26.8
902,23/03/2024 06:30,0.3,3.03,6.1,-0.98,26.9
903,23/03/2024 07:00,0.3,3.02,6,-0.98,26.8
904,23/03/2024 07:30,0.3,3.02,6,-0.98,26.7
905,23/03/2024 08:00,0.3,3.02,6,-0.98,26.8
906,23/03/2024 08:30,0.3,3.01,6,-0.98,26.7
907,23/03/2024 09:00,0.3,3.01,6,-0.98,26.8
908,23/03/2024 09:30,0.3,3.03,6.1,-0.98,27
909,23/03/2024 10:00,0.3,3.02,6,-0.98,26.8
910,23/03/2024 10:30,0.3,3.01,6,-0.98,26.8
911,23/03/2024 11:00,0.3,3.01,6,-0.98,26.8
912,23/03/2024 11:30,0.3,3.01,6,-0.98,27
913,23/03/2024 12:00,0.3,3.01,6,-0.98,26.6
914,23/03/2024 12:30,0.3,3.01,6,-0.98,26.7
915,23/03/2024 13:00,0.3,3,6,-0.98,26.5
916,23/03/2024 13:30,0.3,3.01,6,-0.98,26.5
917,23/03/2024 14:00,0.32,3.25,6.5,-0.98,28.6
918,23/03/2024 14:30,0.34,3.43,6.9,-0.98,30.4
919,23/03/2024 15:00,0.34,3.43,6.9,-0.98,30.4
920,23/03/2024 15:30,0.34,3.42,6.8,-0.98,30.4
921,23/03/2024 16:00,0.36,3.62,7.2,-0.98,32.2
922,23/03/2024 16:30,0.37,3.74,7.5,-0.99,33.4
923,23/03/2024 17:00,0.36,3.62,7.2,-0.99,32.2
924,23/03/2024 17:30,0.36,3.63,7.3,-0.99,32.3
925,23/03/2024 18:00,0.36,3.62,7.2,-0.99,32.3
926,23/03/2024 18:30,0.36,3.65,7.3,-0.99,32.2
927,23/03/2024 19:00,0.37,3.65,7.3,-0.99,32.3
928,23/03/2024 19:30,0.36,3.58,7.2,-0.99,31.8
929,23/03/2024 20:00,0.35,3.55,7.1,-0.99,31.3
930,23/03/2024 20:30,0.35,3.55,7.1,-0.99,31.3
931,23/03/2024 21:00,0.35,3.54,7.1,-0.99,31.2
932,23/03/2024 21:30,0.35,3.54,7.1,-0.99,31
933,23/03/2024 22:00,0.35,3.49,7,-0.99,30.8
934,23/03/2024 22:30,0.35,3.48,7,-0.99,31
935,23/03/2024 23:00,0.34,3.45,6.9,-0.99,30.5
936,23/03/2024 23:30,0.34,3.45,6.9,-0.99,30.5
937,24/03/2024 00:00,0.34,3.43,6.9,-0.99,30.4
938,24/03/2024 00:30,0.34,3.44,6.9,-0.99,30.4
939,24/03/2024 01:00,0.34,3.45,6.9,-0.99,30.3
940,24/03/2024 01:30,0.35,3.46,6.9,-0.98,30.3
941,24/03/2024 02:00,0.35,3.45,6.9,-0.98,30.1
942,24/03/2024 02:30,0.34,3.45,6.9,-0.98,30.1
943,24/03/2024 03:00,0.35,3.46,6.9,-0.98,30.2
944,24/03/2024 03:30,0.35,3.46,6.9,-0.99,30.5
945,24/03/2024 04:00,0.35,3.47,6.9,-0.99,30.7
946,24/03/2024 04:30,0.35,3.46,6.9,-0.99,30.6
947,24/03/2024 05:00,0.35,3.46,6.9,-0.99,30.5
948,24/03/2024 05:30,0.34,3.41,6.8,-0.99,30.2
949,24/03/2024 06:00,0.34,3.36,6.7,-0.99,29.8
950,24/03/2024 06:30,0.34,3.36,6.7,-0.98,29.6
951,24/03/2024 07:00,0.34,3.37,6.7,-0.98,29.6
952,24/03/2024 07:30,0.34,3.37,6.7,-0.98,29.8
953,24/03/2024 08:00,0.33,3.35,6.7,-0.98,29.7
954,24/03/2024 08:30,0.33,3.35,6.7,-0.98,29.8
955,24/03/2024 09:00,0.33,3.34,6.7,-0.98,29.5
956,24/03/2024 09:30,0.33,3.35,6.7,-0.98,29.6
957,24/03/2024 10:00,0.33,3.34,6.7,-0.98,29.6
958,24/03/2024 10:30,0.33,3.34,6.7,-0.98,29.8
959,24/03/2024 11:00,0.33,3.27,6.5,-0.98,29.2
960,24/03/2024 11:30,0.32,3.22,6.4,-0.98,28.8
961,24/03/2024 12:00,0.34,3.38,6.8,-0.98,30.2
962,24/03/2024 12:30,0.34,3.42,6.8,-0.98,30.7
963,24/03/2024 13:00,0.33,3.32,6.6,-0.98,29.8
964,24/03/2024 13:30,0.33,3.31,6.6,-0.98,29.3
965,24/03/2024 14:00,0.33,3.32,6.6,-0.98,29.3
966,24/03/2024 14:30,0.33,3.35,6.7,-0.98,29.6
967,24/03/2024 15:00,0.34,3.36,6.7,-0.98,29.7
968,24/03/2024 15:30,0.34,3.37,6.7,-0.98,29.7
969,24/03/2024 16:00,0.34,3.37,6.7,-0.98,29.8
970,24/03/2024 16:30,0.34,3.37,6.7,-0.98,29.8
971,24/03/2024 17:00,0.34,3.39,6.8,-0.98,30
972,24/03/2024 17:30,0.34,3.39,6.8,-0.98,30
973,24/03/2024 18:00,0.34,3.4,6.8,-0.98,30.2
974,24/03/2024 18:30,0.34,3.41,6.8,-0.98,30.3
975,24/03/2024 19:00,0.34,3.41,6.8,-0.98,30.4
976,24/03/2024 19:30,0.34,3.42,6.8,-0.98,30.5
977,24/03/2024 20:00,0.34,3.42,6.8,-0.98,30.5
978,24/03/2024 20:30,0.34,3.4,6.8,-0.98,30.2
979,24/03/2024 21:00,0.34,3.41,6.8,-0.98,30.1
980,24/03/2024 21:30,0.34,3.41,6.8,-0.98,30.4
981,24/03/2024 22:00,0.34,3.41,6.8,-0.98,30.5
982,24/03/2024 22:30,0.34,3.4,6.8,-0.98,30.3
983,24/03/2024 23:00,0.34,3.4,6.8,-0.98,30.1
984,24/03/2024 23:30,0.34,3.39,6.8,-0.98,29.8
985,25/03/2024 00:00,0.34,3.39,6.8,-0.98,29.8
986,25/03/2024 00:30,0.34,3.4,6.8,-0.98,30.1
987,25/03/2024 01:00,0.34,3.39,6.8,-0.98,30
988,25/03/2024 01:30,0.34,3.39,6.8,-0.98,29.8
989,25/03/2024 02:00,0.34,3.39,6.8,-0.98,29.9
990,25/03/2024 02:30,0.34,3.39,6.8,-0.98,29.9
991,25/03/2024 03:00,0.34,3.38,6.8,-0.98,29.8
992,25/03/2024 03:30,0.34,3.37,6.7,-0.98,29.6
993,25/03/2024 04:00,0.34,3.38,6.8,-0.98,29.7
994,25/03/2024 04:30,0.34,3.38,6.8,-0.98,29.8
995,25/03/2024 05:00,0.34,3.38,6.8,-0.98,30.1
996,25/03/2024 05:30,0.34,3.38,6.8,-0.98,30.1
997,25/03/2024 06:00,0.34,3.38,6.8,-0.98,30
998,25/03/2024 06:30,0.34,3.38,6.8,-0.98,30.2
999,25/03/2024 07:00,0.34,3.38,6.8,-0.98,30.1
1000,25/03/2024 07:30,0.34,3.36,6.7,-0.98,30.1
1001,25/03/2024 08:00,0.34,3.38,6.8,-0.98,30.2
1002,25/03/2024 08:30,0.34,3.38,6.8,-0.98,30
1003,25/03/2024 09:00,0.33,3.32,6.6,-0.98,29.6
1004,25/03/2024 09:30,0.29,2.94,5.9,-0.98,26.5
1005,25/03/2024 10:00,0.3,2.95,5.9,-0.98,26.5
1006,25/03/2024 10:30,0.29,2.94,5.9,-0.98,26.3
1007,25/03/2024 11:00,0.29,2.94,5.9,-0.98,26.3
1008,25/03/2024 11:30,0.29,2.93,5.9,-0.98,26.1
1009,25/03/2024 12:00,0.29,2.93,5.9,-0.98,26
1010,25/03/2024 12:30,0.31,3.14,6.3,-0.98,27.9
1011,25/03/2024 13:00,0.33,3.28,6.6,-0.98,29.3
1012,25/03/2024 13:30,0.33,3.28,6.6,-0.98,29.4
1013,25/03/2024 14:00,0.33,3.28,6.6,-0.98,29.3
1014,25/03/2024 14:30,0.33,3.3,6.6,-0.98,29.5
1015,25/03/2024 15:00,0.33,3.28,6.6,-0.98,29.2
1016,25/03/2024 15:30,0.32,3.18,6.4,-0.98,28.2
1017,25/03/2024 16:00,0.34,3.38,6.8,-0.98,30
1018,25/03/2024 16:30,0.34,3.36,6.7,-0.98,29.7
1019,25/03/2024 17:00,0.33,3.33,6.7,-0.98,29.5
1020,25/03/2024 17:30,0.31,3.11,6.2,-0.98,27.6
1021,25/03/2024 18:00,0.3,2.99,6,-0.98,26.8
1022,25/03/2024 18:30,0.29,2.86,5.7,-0.98,25.8
1023,25/03/2024 19:00,0.29,2.87,5.7,-0.98,25.8
1024,25/03/2024 19:30,0.29,2.86,5.7,-0.98,25.8
1025,25/03/2024 20:00,0.29,2.85,5.7,-0.98,25.6
1026,25/03/2024 20:30,0.28,2.85,5.7,-0.98,25.3
1027,25/03/2024 21:00,0.28,2.83,5.7,-0.98,25.3
1028,25/03/2024 21:30,0.28,2.82,5.6,-0.98,25
1029,25/03/2024 22:00,0.28,2.82,5.6,-0.98,25
1030,25/03/2024 22:30,0.28,2.79,5.6,-0.98,24.8
1031,25/03/2024 23:00,0.28,2.79,5.6,-0.98,24.9
1032,25/03/2024 23:30,0.28,2.79,5.6,-0.98,24.7
1033,26/03/2024 00:00,0.28,2.79,5.6,-0.98,25
1034,26/03/2024 00:30,0.28,2.8,5.6,-0.98,25
1035,26/03/2024 01:00,0.28,2.81,5.6,-0.98,25.1
1036,26/03/2024 01:30,0.28,2.79,5.6,-0.98,24.9
1037,26/03/2024 02:00,0.28,2.8,5.6,-0.98,24.9
1038,26/03/2024 02:30,0.28,2.83,5.7,-0.98,25.1
1039,26/03/2024 03:00,0.28,2.83,5.7,-0.98,25.1
1040,26/03/2024 03:30,0.28,2.83,5.7,-0.98,25.1
1041,26/03/2024 04:00,0.28,2.83,5.7,-0.98,25.1
1042,26/03/2024 04:30,0.28,2.83,5.7,-0.98,25
1043,26/03/2024 05:00,0.28,2.83,5.7,-0.98,25
1044,26/03/2024 05:30,0.28,2.83,5.7,-0.98,25.1
1045,26/03/2024 06:00,0.28,2.83,5.7,-0.98,25.2
1046,26/03/2024 06:30,0.28,2.83,5.7,-0.98,25.3
1047,26/03/2024 07:00,0.28,2.82,5.6,-0.98,25.1
1048,26/03/2024 07:30,0.28,2.83,5.7,-0.98,25.4
1049,26/03/2024 08:00,0.28,2.84,5.7,-0.98,25.5
1050,26/03/2024 08:30,0.28,2.84,5.7,-0.98,25.4
1051,26/03/2024 09:00,0.28,2.82,5.6,-0.98,25.4
1052,26/03/2024 09:30,0.28,2.82,5.6,-0.98,25.4
1053,26/03/2024 10:00,0.28,2.82,5.6,-0.98,25.2
1054,26/03/2024 10:30,0.28,2.81,5.6,-0.98,25.2
1055,26/03/2024 11:00,0.28,2.82,5.6,-0.98,25.2
1056,26/03/2024 11:30,0.28,2.81,5.6,-0.98,25.3
1057,26/03/2024 12:00,0.28,2.81,5.6,-0.98,25.2
1058,26/03/2024 12:30,0.28,2.81,5.6,-0.98,25.3
1059,26/03/2024 13:00,0.28,2.81,5.6,-0.98,25.4
1060,26/03/2024 13:30,0.28,2.79,5.6,-0.98,25.2
1061,26/03/2024 14:00,0.27,2.75,5.5,-0.98,24.8
1062,26/03/2024 14:30,0.28,2.77,5.5,-0.98,24.9
1063,26/03/2024 15:00,0.29,2.87,5.7,-0.98,25.7
1064,26/03/2024 15:30,0.36,3.61,7.2,-0.98,32.2
1065,26/03/2024 16:00,0.36,3.61,7.2,-0.98,32.3
1066,26/03/2024 16:30,0.36,3.58,7.2,-0.98,32
1067,26/03/2024 17:00,0.36,3.56,7.1,-0.98,31.9
1068,26/03/2024 17:30,0.36,3.56,7.1,-0.98,31.7
1069,26/03/2024 18:00,0.35,3.55,7.1,-0.98,31.5
1070,26/03/2024 18:30,0.38,3.85,7.7,-0.98,34
1071,26/03/2024 19:00,0.39,3.87,7.7,-0.98,34.2
1072,26/03/2024 19:30,0.39,3.86,7.7,-0.98,34.3
1073,26/03/2024 20:00,0.39,3.88,7.8,-0.98,34.3
1074,26/03/2024 20:30,0.39,3.87,7.7,-0.98,34.5
1075,26/03/2024 21:00,0.39,3.88,7.8,-0.99,34.5
1076,26/03/2024 21:30,0.39,3.89,7.8,-0.98,34.3
1077,26/03/2024 22:00,0.39,3.88,7.8,-0.98,34.1
1078,26/03/2024 22:30,0.39,3.87,7.7,-0.98,34
1079,26/03/2024 23:00,0.39,3.87,7.7,-0.99,34.1
1080,26/03/2024 23:30,0.39,3.85,7.7,-0.99,34.2
1081,27/03/2024 00:00,0.38,3.81,7.6,-0.99,33.8
1082,27/03/2024 00:30,0.38,3.83,7.7,-0.99,33.9
1083,27/03/2024 01:00,0.38,3.82,7.6,-0.99,33.9
1084,27/03/2024 01:30,0.38,3.83,7.7,-0.99,33.8
1085,27/03/2024 02:00,0.39,3.86,7.7,-0.99,34
1086,27/03/2024 02:30,0.38,3.85,7.7,-0.99,33.9
1087,27/03/2024 03:00,0.38,3.84,7.7,-0.99,33.9
1088,27/03/2024 03:30,0.39,3.85,7.7,-0.99,33.9
1089,27/03/2024 04:00,0.39,3.85,7.7,-0.99,33.9
1090,27/03/2024 04:30,0.39,3.86,7.7,-0.99,33.9
1091,27/03/2024 05:00,0.38,3.81,7.6,-0.98,33.6
1092,27/03/2024 05:30,0.36,3.62,7.2,-0.98,32.1
1093,27/03/2024 06:00,0.36,3.55,7.1,-0.98,31.4
1094,27/03/2024 06:30,0.36,3.55,7.1,-0.98,31.5
1095,27/03/2024 07:00,0.36,3.55,7.1,-0.98,31.4
1096,27/03/2024 07:30,0.36,3.62,7.2,-0.98,32.4
1097,27/03/2024 08:00,0.36,3.63,7.3,-0.98,32.3
1098,27/03/2024 08:30,0.36,3.63,7.3,-0.98,32.4
1099,27/03/2024 09:00,0.36,3.62,7.2,-0.98,32
1100,27/03/2024 09:30,0.36,3.63,7.3,-0.98,32
1101,27/03/2024 10:00,0.36,3.63,7.3,-0.98,32.2
1102,27/03/2024 10:30,0.36,3.61,7.2,-0.98,32.2
1103,27/03/2024 11:00,0.36,3.58,7.2,-0.98,32.1
1104,27/03/2024 11:30,0.36,3.58,7.2,-0.98,31.8
1105,27/03/2024 12:00,0.36,3.61,7.2,-0.98,32.3
1106,27/03/2024 12:30,0.36,3.61,7.2,-0.98,32.4
1107,27/03/2024 13:00,0.36,3.62,7.2,-0.98,32.4
1108,27/03/2024 13:30,0.36,3.61,7.2,-0.98,32.4
1109,27/03/2024 14:00,0.36,3.63,7.3,-0.98,32.5
1110,27/03/2024 14:30,0.36,3.62,7.2,-0.98,32.3
1111,27/03/2024 15:00,0.36,3.63,7.3,-0.98,32.6
1112,27/03/2024 15:30,0.36,3.64,7.3,-0.98,32.6
1113,27/03/2024 16:00,0.36,3.64,7.3,-0.98,32.5
1114,27/03/2024 16:30,0.37,3.69,7.4,-0.98,33.1
1115,27/03/2024 17:00,0.37,3.68,7.4,-0.98,33
1116,27/03/2024 17:30,0.37,3.68,7.4,-0.98,32.9
1117,27/03/2024 18:00,0.37,3.67,7.3,-0.98,32.9
1118,27/03/2024 18:30,0.37,3.67,7.3,-0.98,32.6
1119,27/03/2024 19:00,0.37,3.68,7.4,-0.98,32.7
1120,27/03/2024 19:30,0.37,3.66,7.3,-0.98,32.4
1121,27/03/2024 20:00,0.37,3.67,7.3,-0.98,32.6
1122,27/03/2024 20:30,0.35,3.46,6.9,-0.98,30.7
1123,27/03/2024 21:00,0.34,3.35,6.7,-0.98,29.7
1124,27/03/2024 21:30,0.32,3.2,6.4,-0.98,28.2
1125,27/03/2024 22:00,0.32,3.2,6.4,-0.98,28.2
1126,27/03/2024 22:30,0.32,3.2,6.4,-0.98,28.3
1127,27/03/2024 23:00,0.32,3.2,6.4,-0.98,28.2
1128,27/03/2024 23:30,0.32,3.2,6.4,-0.98,28.1
1129,28/03/2024 00:00,0.32,3.19,6.4,-0.98,28.1
1130,28/03/2024 00:30,0.32,3.19,6.4,-0.98,28.2
1131,28/03/2024 01:00,0.32,3.18,6.4,-0.98,28.1
1132,28/03/2024 01:30,0.32,3.18,6.4,-0.98,28
1133,28/03/2024 02:00,0.32,3.21,6.4,-0.98,28.4
1134,28/03/2024 02:30,0.32,3.18,6.4,-0.98,28.1
1135,28/03/2024 03:00,0.3,3.02,6,-0.98,26.6
1136,28/03/2024 03:30,0.3,2.96,5.9,-0.98,26.1
1137,28/03/2024 04:00,0.3,2.97,5.9,-0.98,26.2
1138,28/03/2024 04:30,0.28,2.84,5.7,-0.98,25.1
1139,28/03/2024 05:00,0.27,2.74,5.5,-0.98,24.3
1140,28/03/2024 05:30,0.27,2.74,5.5,-0.98,24.5
1141,28/03/2024 06:00,0.27,2.75,5.5,-0.98,24.6
1142,28/03/2024 06:30,0.27,2.74,5.5,-0.98,24.5
1143,28/03/2024 07:00,0.27,2.74,5.5,-0.98,24.6
1144,28/03/2024 07:30,0.27,2.74,5.5,-0.98,24.5
1145,28/03/2024 08:00,0.27,2.75,5.5,-0.98,24.5
1146,28/03/2024 08:30,0.28,2.77,5.5,-0.98,24.8
1147,28/03/2024 09:00,0.28,2.79,5.6,-0.98,25.1
1148,28/03/2024 09:30,0.27,2.71,5.4,-0.98,24.3
1149,28/03/2024 10:00,0.27,2.69,5.4,-0.98,24.1
1150,28/03/2024 10:30,0.27,2.75,5.5,-0.98,24.7
1151,28/03/2024 11:00,0.28,2.78,5.6,-0.98,25
1152,28/03/2024 11:30,0.28,2.81,5.6,-0.98,25.3
1153,28/03/2024 12:00,0.28,2.77,5.5,-0.98,24.8
1154,28/03/2024 12:30,0.28,2.78,5.6,-0.98,24.8
1155,28/03/2024 13:00,0.29,2.87,5.7,-0.98,25.4
1156,28/03/2024 13:30,0.29,2.88,5.8,-0.98,25.9
1157,28/03/2024 14:00,0.29,2.89,5.8,-0.98,25.9
1158,28/03/2024 14:30,0.28,2.79,5.6,-0.98,25
1159,28/03/2024 15:00,0.28,2.82,5.6,-0.98,25.2
1160,28/03/2024 15:30,0.3,3,6,-0.98,26.7
1161,28/03/2024 16:00,0.31,3.06,6.1,-0.98,27.2
1162,28/03/2024 16:30,0.31,3.06,6.1,-0.98,27.2
1163,28/03/2024 17:00,0.31,3.06,6.1,-0.98,27.5
1164,28/03/2024 17:30,0.31,3.05,6.1,-0.98,27.5
1165,28/03/2024 18:00,0.31,3.05,6.1,-0.98,27.5
1166,28/03/2024 18:30,0.31,3.05,6.1,-0.98,27.4
1167,28/03/2024 19:00,0.31,3.07,6.1,-0.98,27.5
1168,28/03/2024 19:30,0.3,3.05,6.1,-0.98,27.2
1169,28/03/2024 20:00,0.3,3.04,6.1,-0.98,27
1170,28/03/2024 20:30,0.29,2.95,5.9,-0.98,26.1
1171,28/03/2024 21:00,0.3,2.96,5.9,-0.98,26.3
1172,28/03/2024 21:30,0.29,2.94,5.9,-0.98,26.1
1173,28/03/2024 22:00,0.29,2.94,5.9,-0.98,26.1
1174,28/03/2024 22:30,0.29,2.94,5.9,-0.98,26.2
1175,28/03/2024 23:00,0.29,2.94,5.9,-0.98,26
1176,28/03/2024 23:30,0.29,2.93,5.9,-0.98,26.1
1177,29/03/2024 00:00,0.29,2.93,5.9,-0.98,26.3
1178,29/03/2024 00:30,0.29,2.92,5.8,-0.98,25.9
1179,29/03/2024 01:00,0.29,2.91,5.8,-0.98,25.8
1180,29/03/2024 01:30,0.29,2.91,5.8,-0.98,25.6
1181,29/03/2024 02:00,0.29,2.91,5.8,-0.98,25.8
1182,29/03/2024 02:30,0.29,2.9,5.8,-0.98,25.9
1183,29/03/2024 03:00,0.29,2.89,5.8,-0.98,25.8
1184,29/03/2024 03:30,0.29,2.9,5.8,-0.98,25.8
1185,29/03/2024 04:00,0.29,2.9,5.8,-0.98,25.8
1186,29/03/2024 04:30,0.29,2.9,5.8,-0.98,25.7
1187,29/03/2024 05:00,0.29,2.9,5.8,-0.98,25.7
1188,29/03/2024 05:30,0.29,2.91,5.8,-0.98,25.8
1189,29/03/2024 06:00,0.29,2.91,5.8,-0.98,25.9
1190,29/03/2024 06:30,0.29,2.93,5.9,-0.98,26.2
1191,29/03/2024 07:00,0.29,2.91,5.8,-0.98,26.1
1192,29/03/2024 07:30,0.29,2.9,5.8,-0.98,25.8
1193,29/03/2024 08:00,0.29,2.91,5.8,-0.98,25.9
1194,29/03/2024 08:30,0.29,2.91,5.8,-0.98,26.1
1195,29/03/2024 09:00,0.29,2.91,5.8,-0.98,26.1
1196,29/03/2024 09:30,0.29,2.92,5.8,-0.98,26.1
1197,29/03/2024 10:00,0.29,2.92,5.8,-0.98,26.2
1198,29/03/2024 10:30,0.29,2.91,5.8,-0.98,26.2
1199,29/03/2024 11:00,0.29,2.9,5.8,-0.98,26.2
1200,29/03/2024 11:30,0.29,2.9,5.8,-0.98,26
1201,29/03/2024 12:00,0.29,2.91,5.8,-0.98,26.1
1202,29/03/2024 12:30,0.29,2.91,5.8,-0.98,26.3
1203,29/03/2024 13:00,0.29,2.89,5.8,-0.98,26
1204,29/03/2024 13:30,0.29,2.9,5.8,-0.98,25.9
1205,29/03/2024 14:00,0.29,2.91,5.8,-0.98,26
1206,29/03/2024 14:30,0.29,2.91,5.8,-0.98,26
1207,29/03/2024 15:00,0.29,2.91,5.8,-0.98,26
1208,29/03/2024 15:30,0.29,2.94,5.9,-0.98,26.2
1209,29/03/2024 16:00,0.29,2.9,5.8,-0.98,25.8
1210,29/03/2024 16:30,0.32,3.16,6.3,-0.98,28.2
1211,29/03/2024 17:00,0.33,3.32,6.6,-0.98,29.5
1212,29/03/2024 17:30,0.33,3.31,6.6,-0.98,29.5
1213,29/03/2024 18:00,0.33,3.31,6.6,-0.98,29.5
1214,29/03/2024 18:30,0.33,3.31,6.6,-0.98,29.5
1215,29/03/2024 19:00,0.33,3.33,6.7,-0.98,29.7
1216,29/03/2024 19:30,0.33,3.32,6.6,-0.98,29.6
1217,29/03/2024 20:00,0.33,3.31,6.6,-0.98,29.4
1218,29/03/2024 20:30,0.33,3.31,6.6,-0.98,29.2
1219,29/03/2024 21:00,0.33,3.32,6.6,-0.98,29.2
1220,29/03/2024 21:30,0.33,3.31,6.6,-0.98,29.3
1221,29/03/2024 22:00,0.33,3.33,6.7,-0.98,29.4
1222,29/03/2024 22:30,0.33,3.33,6.7,-0.98,29.3
1223,29/03/2024 23:00,0.33,3.33,6.7,-0.98,29.3
1224,29/03/2024 23:30,0.33,3.33,6.7,-0.98,29.6
1225,30/03/2024 00:00,0.33,3.33,6.7,-0.98,29.6
1226,30/03/2024 00:30,0.33,3.32,6.6,-0.98,29.4
1227,30/03/2024 01:00,0.33,3.33,6.7,-0.98,29.4
1228,30/03/2024 01:30,0.33,3.32,6.6,-0.98,29.3
1229,30/03/2024 02:00,0.33,3.34,6.7,-0.98,29.3
1230,30/03/2024 02:30,0.34,3.35,6.7,-0.98,29.3
1231,30/03/2024 03:00,0.33,3.34,6.7,-0.98,29.5
1232,30/03/2024 03:30,0.34,3.36,6.7,-0.98,29.8
1233,30/03/2024 04:00,0.34,3.37,6.7,-0.98,29.8
1234,30/03/2024 04:30,0.34,3.35,6.7,-0.98,29.7
1235,30/03/2024 05:00,0.33,3.35,6.7,-0.98,29.5
1236,30/03/2024 05:30,0.33,3.33,6.7,-0.98,29.3
1237,30/03/2024 06:00,0.33,3.31,6.6,-0.98,29.2
1238,30/03/2024 06:30,0.33,3.27,6.5,-0.98,29.1
1239,30/03/2024 07:00,0.33,3.28,6.6,-0.98,29.2
1240,30/03/2024 07:30,0.33,3.26,6.5,-0.98,28.9
